352 -66.8911 151.036
353 -66.8733 150.959
354 -66.7441 150.867
355 -66.4922 150.735
356 -66.1225 150.533
357 -65.658 150.245
358 -65.1408 149.874
359 -64.6283 149.451
360 -64.1867 149.026
361 -63.8765 148.659
362 -63.7353 148.392
363 -63.7627 148.236
364 -63.9147 148.164
365 -64.1144 148.115
366 -64.2746 148.012
367 -64.3261 147.792
368 -64.2402 147.421
369 -64.0421 146.912
370 -63.8065 146.318
371 -63.6386 145.722
372 -63.6408 145.212
373 -63.8791 144.856
374 -64.361 144.678
375 -65.0383 144.66
376 -65.8294 144.751
377 -66.6516 144.888
378 -67.4455 145.024
379 -68.1865 145.142
380 -68.8834 145.262
381 -69.5677 145.428
382 -70.2759 145.693
383 -71.0322 146.097
384 -71.8341 146.644
385 -72.6467 147.302
386 -73.406 148.001
387 -74.0326 148.657
388 -74.4473 149.187
389 -74.5879 149.534
390 -74.4212 149.671
391 -73.95 149.606
392 -73.215 149.373
393 -72.2849 149.023
394 -71.2427 148.605
395 -70.1699 148.16
396 -69.1279 147.708
397 -68.1506 147.25
398 -67.2439 146.774
399 -66.3955 146.265
400 -65.5923 145.719
401 -64.8309 145.146
402 -64.1242 144.57
403 -63.502 144.022
404 -63.0054 143.534
405 -62.6754 143.13
406 -62.5421 142.818
407 -62.6143 142.591
408 -62.8746 142.43
409 -63.2796 142.304
410 -63.7649 142.18
411 -64.2561 142.029
412 -64.6829 141.826
413 -64.9915 141.559
414 -65.1577 141.232
415 -65.1953 140.862
416 -65.1511 140.484
417 -65.0905 140.141
418 -65.0759 139.876
419 -65.1435 139.721
420 -65.2897 139.691
421 -65.4715 139.781
422 -65.6221 139.968
423 -65.674 140.22
424 -65.5809 140.503
425 -65.3284 140.786
426 -64.9367 141.053
427 -64.4548 141.302
428 -63.9505 141.548
429 -63.4987 141.817
430 -63.1653 142.134
431 -62.9914 142.51
432 -62.9793 142.932
433 -63.0911 143.354
434 -63.2611 143.715
435 -63.4196 143.947
436 -63.5201 144
437 -63.5584 143.862
438 -63.5802 143.558
439 -63.6709 143.153
440 -63.9314 142.731
441 -64.4422 142.367
442 -65.2333 142.108
443 -66.2736 141.958
444 -67.4824 141.883
445 -68.7526 141.827
446 -69.9836 141.731
447 -71.1055 141.556
448 -72.0879 141.293
449 -72.9375 140.964
450 -73.6843 140.616
451 -74.3665 140.3
452 -75.0134 140.056
453 -75.6371 139.898
454 -76.2277 139.803
455 -76.7539 139.727
456 -77.1753 139.615
457 -77.4547 139.424
458 -77.5705 139.137
459 -77.523 138.767
460 -77.3361 138.358
461 -77.0513 137.968
462 -76.7201 137.655
463 -76.3894 137.457
464 -76.0899 137.388
465 -75.8267 137.433
466 -75.5785 137.556
467 -75.305 137.715
468 -74.96 137.874
469 -74.5073 138.015
470 -73.936 138.138
471 -73.2665 138.257
472 -72.5479 138.386
473 -71.8421 138.531
474 -71.2073 138.686
475 -70.683 138.823
476 -70.2844 138.908
477 -70.0067 138.902
478 -69.8374 138.782
479 -69.7668 138.54
480 -69.7959 138.188
481 -69.9351 137.755
482 -70.1984 137.272
483 -70.5956 136.77
484 -71.1261 136.265
485 -71.7792 135.767
486 -72.5362 135.274
487 -73.3718 134.788
488 -74.2567 134.31
489 -75.1541 133.846
490 -76.0142 133.406
491 -76.777 132.993
492 -77.3823 132.603
