     1	139.934
     2	140.041
     3	140.151
     4	140.268
     5	140.397
     6	140.543
     7	140.7
     8	140.856
     9	140.995
    10	141.107
    11	141.196
    12	141.287
    13	141.422
    14	141.649
    15	142.008
    16	142.514
    17	143.148
    18	143.864
    19	144.607
    20	145.326
    21	145.992
    22	146.598
    23	147.156
    24	147.686
    25	148.21
    26	148.735
    27	149.256
    28	149.751
    29	150.191
    30	150.538
    31	150.762
    32	150.846
    33	150.796
    34	150.647
    35	150.454
    36	150.282
    37	150.183
    38	150.182
    39	150.264
    40	150.386
    41	150.496
    42	150.55
    43	150.534
    44	150.461
    45	150.365
    46	150.286
    47	150.254
    48	150.279
    49	150.346
    50	150.428
    51	150.493
    52	150.517
    53	150.492
    54	150.428
    55	150.347
    56	150.284
    57	150.269
    58	150.328
    59	150.469
    60	150.686
    61	150.96
    62	151.261
    63	151.564
    64	151.846
    65	152.096
    66	152.316
    67	152.514
    68	152.706
    69	152.902
    70	153.106
    71	153.312
    72	153.509
    73	153.683
    74	153.824
    75	153.93
    76	154.004
    77	154.054
    78	154.09
    79	154.121
    80	154.154
    81	154.194
    82	154.244
    83	154.306
    84	154.377
    85	154.446
    86	154.501
    87	154.524
    88	154.506
    89	154.444
    90	154.345
    91	154.224
    92	154.103
    93	154.005
    94	153.945
    95	153.933
    96	153.964
    97	154.026
    98	154.1
    99	154.171
   100	154.23
   101	154.277
   102	154.33
   103	154.413
   104	154.553
   105	154.766
   106	155.052
   107	155.388
   108	155.732
   109	156.039
   110	156.27
   111	156.403
   112	156.442
   113	156.406
   114	156.326
   115	156.23
   116	156.134
   117	156.034
   118	155.915
   119	155.754
   120	155.535
   121	155.257
   122	154.932
   123	154.59
   124	154.272
   125	154.024
   126	153.884
   127	153.874
   128	153.991
   129	154.207
   130	154.476
   131	154.751
   132	154.998
   133	155.205
   134	155.386
   135	155.579
   136	155.83
   137	156.179
   138	156.639
   139	157.191
   140	157.787
   141	158.367
   142	158.874
   143	159.269
   144	159.538
   145	159.689
   146	159.747
   147	159.743
   148	159.708
   149	159.662
   150	159.613
   151	159.558
   152	159.489
   153	159.393
