     1	-141.916
     2	-141.87
     3	-141.976
     4	-142.225
     5	-142.577
     6	-142.973
     7	-143.357
     8	-143.685
     9	-143.935
    10	-144.106
    11	-144.21
    12	-144.272
    13	-144.32
    14	-144.388
    15	-144.511
    16	-144.72
    17	-145.03
    18	-145.434
    19	-145.904
    20	-146.399
    21	-146.876
    22	-147.313
    23	-147.707
    24	-148.072
    25	-148.428
    26	-148.783
    27	-149.12
    28	-149.402
    29	-149.583
    30	-149.617
    31	-149.48
    32	-149.169
    33	-148.707
    34	-148.134
    35	-147.496
    36	-146.843
    37	-146.218
    38	-145.658
    39	-145.185
    40	-144.808
    41	-144.523
    42	-144.319
    43	-144.183
    44	-144.105
    45	-144.084
    46	-144.124
    47	-144.231
    48	-144.403
    49	-144.63
    50	-144.888
    51	-145.15
    52	-145.388
    53	-145.588
    54	-145.75
    55	-145.894
    56	-146.053
    57	-146.259
    58	-146.537
    59	-146.898
    60	-147.337
    61	-147.841
    62	-148.396
    63	-148.988
    64	-149.612
    65	-150.265
    66	-150.947
    67	-151.651
    68	-152.364
    69	-153.069
    70	-153.744
    71	-154.368
    72	-154.916
    73	-155.36
    74	-155.673
    75	-155.83
    76	-155.82
    77	-155.648
    78	-155.34
    79	-154.935
    80	-154.47
    81	-153.974
    82	-153.459
    83	-152.924
    84	-152.357
    85	-151.75
    86	-151.1
    87	-150.411
    88	-149.69
    89	-148.949
    90	-148.199
    91	-147.459
    92	-146.749
    93	-146.096
    94	-145.527
    95	-145.06
    96	-144.703
    97	-144.447
    98	-144.272
    99	-144.16
   100	-144.102
   101	-144.107
   102	-144.196
   103	-144.383
   104	-144.668
   105	-145.022
   106	-145.395
   107	-145.729
   108	-145.972
   109	-146.085
   110	-146.049
   111	-145.862
   112	-145.537
   113	-145.105
   114	-144.61
   115	-144.107
   116	-143.647
   117	-143.267
   118	-142.968
   119	-142.721
   120	-142.478
   121	-142.19
   122	-141.828
   123	-141.393
   124	-140.911
   125	-140.426
   126	-139.977
   127	-139.581
   128	-139.227
   129	-138.878
   130	-138.484
   131	-137.997
   132	-137.388
   133	-136.654
   134	-135.822
   135	-134.942
   136	-134.083
   137	-133.311
   138	-132.68
   139	-132.216
