1 -141.916 139.934
2 -141.87 140.041
3 -141.976 140.151
4 -142.225 140.268
5 -142.577 140.397
6 -142.973 140.543
7 -143.357 140.7
8 -143.685 140.856
9 -143.935 140.995
10 -144.106 141.107
11 -144.21 141.196
12 -144.272 141.287
13 -144.32 141.422
14 -144.388 141.649
15 -144.511 142.008
16 -144.72 142.514
17 -145.03 143.148
18 -145.434 143.864
19 -145.904 144.607
20 -146.399 145.326
21 -146.876 145.992
22 -147.313 146.598
23 -147.707 147.156
24 -148.072 147.686
25 -148.428 148.21
26 -148.783 148.735
27 -149.12 149.256
28 -149.402 149.751
29 -149.583 150.191
30 -149.617 150.538
31 -149.48 150.762
32 -149.169 150.846
33 -148.707 150.796
34 -148.134 150.647
35 -147.496 150.454
36 -146.843 150.282
37 -146.218 150.183
38 -145.658 150.182
39 -145.185 150.264
40 -144.808 150.386
41 -144.523 150.496
42 -144.319 150.55
43 -144.183 150.534
44 -144.105 150.461
45 -144.084 150.365
46 -144.124 150.286
47 -144.231 150.254
48 -144.403 150.279
49 -144.63 150.346
50 -144.888 150.428
51 -145.15 150.493
52 -145.388 150.517
53 -145.588 150.492
54 -145.75 150.428
55 -145.894 150.347
56 -146.053 150.284
57 -146.259 150.269
58 -146.537 150.328
59 -146.898 150.469
60 -147.337 150.686
61 -147.841 150.96
62 -148.396 151.261
63 -148.988 151.564
64 -149.612 151.846
65 -150.265 152.096
66 -150.947 152.316
67 -151.651 152.514
68 -152.364 152.706
69 -153.069 152.902
70 -153.744 153.106
71 -154.368 153.312
72 -154.916 153.509
73 -155.36 153.683
74 -155.673 153.824
75 -155.83 153.93
76 -155.82 154.004
77 -155.648 154.054
78 -155.34 154.09
79 -154.935 154.121
80 -154.47 154.154
81 -153.974 154.194
82 -153.459 154.244
83 -152.924 154.306
84 -152.357 154.377
85 -151.75 154.446
86 -151.1 154.501
87 -150.411 154.524
88 -149.69 154.506
89 -148.949 154.444
90 -148.199 154.345
91 -147.459 154.224
92 -146.749 154.103
93 -146.096 154.005
94 -145.527 153.945
95 -145.06 153.933
96 -144.703 153.964
97 -144.447 154.026
98 -144.272 154.1
99 -144.16 154.171
100 -144.102 154.23
101 -144.107 154.277
102 -144.196 154.33
103 -144.383 154.413
104 -144.668 154.553
105 -145.022 154.766
106 -145.395 155.052
107 -145.729 155.388
108 -145.972 155.732
109 -146.085 156.039
110 -146.049 156.27
111 -145.862 156.403
112 -145.537 156.442
113 -145.105 156.406
114 -144.61 156.326
115 -144.107 156.23
116 -143.647 156.134
117 -143.267 156.034
118 -142.968 155.915
119 -142.721 155.754
120 -142.478 155.535
121 -142.19 155.257
122 -141.828 154.932
123 -141.393 154.59
124 -140.911 154.272
125 -140.426 154.024
126 -139.977 153.884
127 -139.581 153.874
128 -139.227 153.991
129 -138.878 154.207
130 -138.484 154.476
131 -137.997 154.751
132 -137.388 154.998
133 -136.654 155.205
134 -135.822 155.386
135 -134.942 155.579
136 -134.083 155.83
137 -133.311 156.179
138 -132.68 156.639
139 -132.216 157.191
140 -131.919 157.787
141 -131.767 158.367
142 -131.73 158.874
143 -131.777 159.269
144 -131.892 159.538
145 -132.069 159.689
146 -132.315 159.747
147 -132.64 159.743
148 -133.05 159.708
149 -133.541 159.662
150 -134.098 159.613
151 -134.691 159.558
152 -135.286 159.489
153 -135.839 159.393
154 -136.313 159.258
155 -136.68 159.077
156 -136.929 158.846
157 -137.06 158.567
158 -137.087 158.25
159 -137.032 157.913
160 -136.915 157.577
161 -136.755 157.266
162 -136.56 157.001
163 -136.331 156.79
164 -136.06 156.629
165 -135.733 156.496
166 -135.333 156.365
167 -134.849 156.204
168 -134.274 155.994
169 -133.616 155.727
170 -132.899 155.412
171 -132.168 155.073
172 -131.486 154.743
173 -130.918 154.455
174 -130.521 154.235
175 -130.327 154.093
176 -130.331 154.019
177 -130.491 153.99
178 -130.748 153.975
179 -131.045 153.951
180 -131.346 153.911
181 -131.651 153.866
182 -131.986 153.843
183 -132.389 153.876
184 -132.893 153.992
185 -133.496 154.197
186 -134.167 154.469
187 -134.842 154.758
188 -135.452 155.003
189 -135.938 155.14
190 -136.267 155.124
191 -136.437 154.932
192 -136.47 154.572
